MES_REFERENCIA;COD_PERF_AGENTE;SIGLA_PERFIL_AGENTE;NOME_EMPRESARIAL;COD_PARCELA_CARGA;SIGLA_PARCELA_CARGA;CNPJ_CARGA;CIDADE;ESTADO_UF;RAMO_ATIVIDADE;SUBMERCADO;DATA_MIGRACAO;COD_PERF_AGENTE_CONECTADO;SIGLA_PERFIL_AGENTE_CONECTADO;CAPACIDADE_CARGA;CONSUMO_ACL;CONSUMO_CATIVO_PARC_LIVRE;CONSUMO_TOTAL
202412;27128;LATICINIOS CENTRO OESTE CL;LACTOSUL INDUSTRIA DE LATICINIOS -LTDA;907767;LACTOSUL;05915146000261;PIRANHAS;GO;ALIMENTÍCIOS;SUDESTE;01/02/2017;15;CELG;1.6;825.552387;0.0;825.552387
202412;71012;CEREAL COM;CEREAL COMERCIO EXPORTACAO E REPRESENTACAO AGROPECUARIA SA;905825;Cereal Com. Exp e Re;00012377000160;RIO VERDE;GO;ALIMENTÍCIOS;SUDESTE;01/11/2016;15;CELG;5.6;4079.548329;0.0;4079.548329
202412;32617;GENIX CL 514 2022;GENIX - INDUSTRIA FARMACEUTICA LTDA;909713;GENIX;04376121000193;ANÁPOLIS;GO;MANUFATURADOS DIVERSOS;SUDESTE;01/07/2017;15;CELG;1.45;541.158746;0.0;541.158746
202412;116340;MOSAIC - CATALAO;MOSAIC FERTILIZANTES DO BRASIL LTDA.;909696;MOSAIC CATALAO;61156501011352;CATALÃO;GO;QUÍMICOS;SUDESTE;01/07/2017;15;CELG;0.26;35.412078;0.0;35.412078
202412;99611;DAUS CL 514;DAUS INDUSTRIA DE ALIMENTOS S.A.;909739;OUROLAC;04865228000103;RIO VERDE;GO;ALIMENTÍCIOS;SUDESTE;01/07/2017;15;CELG;1.5;866.403236;0.0;866.403236
202412;71996;CARAMURU IPAMERI;CARAMURU ALIMENTOS  S/A;908058;CARAMURU IPAMERI;00080671002153;IPAMERI;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/03/2017;15;CELG;3.7;2723.980285;0.0;2723.980285
202412;66541;MEGA MODA;SPE MEGA MODA SHOPPING LTDA;907176;LOJA;14366423000134;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/01/2017;15;CELG;0.47;130.650136;0.0;130.650136
202412;64434;IGUASPORT;IGUASPORT LTDA;907174;IGUASPORT GOIANIA;02314041002393;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/01/2017;15;CELG;0.255;112.254992;0.0;112.254992
202412;82846;RIACHUELO LT 1 SE/CO;LOJAS RIACHUELO SA;898037;RIACHUELO LJ 42;33200056005450;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/02/2016;15;CELG;0.23;47.179651;0.0;47.179651
202412;31630;BELMA MATRIZ CL 514;BELMA INDUSTRIAL DE GENEROS ALIMENTICIOS LTDA;922544;Belma Industrial;08039334000180;APARECIDA DE GOIÂNIA;GO;ALIMENTÍCIOS;SUDESTE;01/02/2019;15;CELG;1.0;340.130938;0.0;340.130938
202412;48517;TREVO ALIMENTOS EIRELI CL 514;TREVO ALIMENTOS LTDA;919181;FRIGONEVES INDUSTRIA;16613803000151;ITAUÇU;GO;ALIMENTÍCIOS;SUDESTE;01/11/2018;15;CELG;0.65;226.554346;0.0;226.554346
202412;31436;SHOPPING BOUGAINVILLE CL;CONDOMINIO SHOPPING BOUGAINVILLE;915105;Shopping Bougainvill;09332238000199;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/07/2018;15;CELG;1.07;301.973827;0.0;301.973827
202412;4496;COG-CPLEMGO;COOPERATIVA MISTA DOS PRODUTORES DE LEITE DE MORRINHOS;923194;COMPLEM-GRANE;02667442002670;MORRINHOS;GO;SERVIÇOS;SUDESTE;01/04/2019;15;CELG;0.25;18.787662;0.0;18.787662
202412;4496;COG-CPLEMGO;COOPERATIVA MISTA DOS PRODUTORES DE LEITE DE MORRINHOS;923193;COMPLEM-SUPERM;02667442000111;MORRINHOS;GO;COMÉRCIO;SUDESTE;01/04/2019;15;CELG;0.25;89.619105;0.0;89.619105
202412;77043;CAN PACK;CAN-PACK BRASIL INDUSTRIA DE EMBALAGENS LTDA.;917431;CAN-PACK - Itumbiara;14855630000233;ITUMBIARA;GO;METALURGIA E PRODUTOS DE METAL;SUDESTE;01/08/2018;15;CELG;5.0;2758.03294;0.0;2758.03294
202412;63049;DURO PVC;DURO PVC LTDA;904091;DURO PVC JD ELDORADO;00426978000110;APARECIDA DE GOIÂNIA;GO;MANUFATURADOS DIVERSOS;SUDESTE;01/09/2016;15;CELG;1.431;187.59094;0.0;187.59094
202412;74641;COMIGO;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE GOIANO;915533;COMIGO - RIO VERDE;02077618000266;RIO VERDE;GO;ALIMENTÍCIOS;SUDESTE;01/08/2018;15;CELG;18.0;4578.537424;0.0;4578.537424
202412;88153;YPE QUIMICA GOIANIA;QUIMICA AMPARO LTDA;917959;QUÍMICA YPÊ GOIÂNIA;43461789001677;GOIÂNIA;GO;METALURGIA E PRODUTOS DE METAL;SUDESTE;01/09/2018;15;CELG;1.54;396.781011;0.0;396.781011
202412;100248;HIPER MOREIRACL 514 23;SUPERMERCADO MOREIRA LTDA;917958;Supermercado Moreira;00148007000155;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/09/2018;15;CELG;0.95;347.830839;0.0;347.830839
202412;31867;GSA GAMA CL 514;GSA GAMA SUCOS E ALIMENTOS LTDA.;907832;GSA;00774265000147;APARECIDA DE GOIÂNIA;GO;BEBIDAS;SUDESTE;01/03/2017;15;CELG;1.0;244.410223;0.0;244.410223
202412;35515;SGB WEBER ANAPOLIS EI;SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA;896206;SGBRAS ANÁPOLIS I;61064838002420;ANÁPOLIS;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/08/2015;15;CELG;0.485;148.810484;0.0;148.810484
202412;85296;JBS FRIBOI CL7;JBS S/A;904684;JBS SEN CANEDO;02916265020004;SENADOR CANEDO;GO;ALIMENTÍCIOS;SUDESTE;01/10/2016;15;CELG;4.8;1808.092393;0.0;1808.092393
202412;67083;LDC BRASIL JATAI CL SE;LOUIS DREYFUS COMPANY BRASIL S.A.;904704;LDC BRASIL JATAI;47067525007625;JATAÍ;GO;ALIMENTÍCIOS;SUDESTE;01/10/2016;15;CELG;5.55;3719.640776;0.0;3719.640776
202412;85675;KLABIN RIOVERDE CL;KLABIN S.A.;907763;KLABIN RIO VERDE;89637490017200;RIO VERDE;GO;MADEIRA, PAPEL E CELULOSE;SUDESTE;01/02/2017;15;CELG;1.1;476.624749;0.0;476.624749
202412;100507;WMS SUPERCL 514 23;WMS SUPERMERCADOS DO BRASIL LTDA.;907787;WMS SUPER - LJ 929;93209765057658;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/03/2017;15;CELG;0.79;319.125852;0.0;319.125852
202412;62592;LF PLASTICOS ESP;LF PLASTICOS LTDA;904219;LF PLASTICOS;06947499000125;APARECIDA DE GOIÂNIA;GO;MANUFATURADOS DIVERSOS;SUDESTE;01/09/2016;15;CELG;0.78;320.274972;0.0;320.274972
202412;82846;RIACHUELO LT 1 SE/CO;LOJAS RIACHUELO SA;926024;RCHLO LOJA 40;33200056013470;ANÁPOLIS;GO;COMÉRCIO;SUDESTE;01/09/2019;15;CELG;0.227;42.78686;0.0;42.78686
202412;3999;C&A MODAS;C&A MODAS S.A.;926323;C&A MODAS - GOI715;45242914009587;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/09/2019;15;CELG;0.19;46.197205;0.0;46.197205
202412;86578;TATICO SETOR CENTRO OESTE;CENTRO OESTE COMERCIAL DE ALIMENTOS LTDA;928903;TATICO JARDIM BELA M;24447350000240;APARECIDA DE GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/10/2019;15;CELG;0.34;194.346671;0.0;194.346671
202412;31456;BRITACAL CL 514;BRITACAL IND E COM DE BRITA E CALCARIO BRASILIA LTDA;930844;BRITACAL DIVINOPOLIS;26970103001069;DIVINÓPOLIS DE GOIÁS;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/11/2019;15;CELG;1.495;11.949294;0.0;11.949294
202412;24540;SHG SEMENTES CL;SHG SEMENTES E SERVICOS LTDA;905803;MONSANTO SHG;37302618000116;SANTA HELENA DE GOIÁS;GO;ALIMENTÍCIOS;SUDESTE;01/12/2016;15;CELG;2.1;542.488663;0.0;542.488663
202412;44979;BISNAGO CL;BISNAGO INDUSTRIA DE EMBALAGENS LTDA;905826;BISNAGO IND DE EMBAL;10268112000181;ANÁPOLIS;GO;METALURGIA E PRODUTOS DE METAL;SUDESTE;01/11/2016;15;CELG;0.8;393.164731;0.0;393.164731
202412;46782;ABATEDOURO VEREDA CL 514;VEREDA ALIMENTOS LTDA;932932;ABATEDOURO VEREDA;04454667000115;GOIANÉSIA;GO;ALIMENTÍCIOS;SUDESTE;01/12/2019;15;CELG;0.65;127.569566;0.0;127.569566
202412;86562;BOM LIXO;BOMLIXO INDUSTRIA E COMERCIO LTDA;932957;BOMLIXO DO ACUCAR;05324532000106;GOIÂNIA;GO;MANUFATURADOS DIVERSOS;SUDESTE;01/12/2019;15;CELG;0.42;209.587175;0.0;209.587175
202412;46856;CALCARIO URUACU CL;CALCARIO URUACU LTDA;932977;Calcário Uruaçu;06220490000118;NIQUELÂNDIA;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/12/2019;15;CELG;0.5;3.593154;0.0;3.593154
202412;46775;MGPARK CL 514;PARK EMPREENDIMENTOS COMERCIAIS S/A;934346;PARK EMPREENDIMENTOS;29641242000146;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/02/2020;15;CELG;0.6;185.60521;0.0;185.60521
202412;31962;GOIASCAL CL;GOIASCAL MINERACAO E CALCARIO LTDA;934314;GOIASCAL MINERACAO C;01413855000700;INDIARA;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/02/2020;15;CELG;1.6;70.676383;0.0;70.676383
202412;31249;GOIASFILLER CL;GOIASFILLER MINERACAO LTDA;934543;GOIASFILLER MINERACA;07475736000165;INDIARA;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/02/2020;15;CELG;1.245;420.446459;0.0;420.446459
202412;91199;CIPLAN ES;CIPLAN CIMENTO PLANALTO SA;934692;CIPLAN - GUAPO;00057240000122;GUAPO;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/03/2020;15;CELG;0.8;232.717301;0.0;232.717301
202412;47071;SOL BEBIDAS CL 514;SOL INDUSTRIA E COMERCIO DE BEBIDAS LTDA;935857;SOL BEBIDAS;05105162000108;SENADOR CANEDO;GO;BEBIDAS;SUDESTE;01/04/2020;15;CELG;0.5;102.167212;0.0;102.167212
202412;1442;CBD;COMPANHIA BRASILEIRA DE DISTRIBUICAO;936112;CBD - T63 - 2378;47508411034301;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/05/2020;15;CELG;0.35;135.942713;0.0;135.942713
202412;86666;COMERCIAL REIS;COMERCIAL REIS LTDA;937751;Loja 08;03044201001070;CATALÃO;GO;COMÉRCIO;SUDESTE;01/07/2020;15;CELG;0.11;49.50395;0.0;49.50395
202412;86666;COMERCIAL REIS;COMERCIAL REIS LTDA;937738;Loja 03;03044201000340;ITUMBIARA;GO;COMÉRCIO;SUDESTE;01/07/2020;15;CELG;0.105;51.115918;0.0;51.115918
202412;46877;MONTIVIDIU CAIAPONIA CL 514;MINERACAO DE CALCARIO MONTIVIDIU LTDA;937787;MONTIVIDIU CAIAPONIA;02174951000374;CAIAPÔNIA;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/07/2020;15;CELG;0.69;3.338995;0.0;3.338995
202412;47264;COSTA MULTICANAL CL 514;COSTA MULTICANAL S/A;937788;COSTA MULTICANAL 1;27289076000305;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/07/2020;15;CELG;0.5;250.264296;0.0;250.264296
202412;47248;JC DISTRIBUICAO CL 514;JC DISTRIBUICAO LOGISTICA IMPORTACAO E EXPORTACAO DE PRODUTOS INDUSTRIALIZADOS S/A;937776;JC DISTRIBUICAO;06314327000203;APARECIDA DE GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/07/2020;15;CELG;0.5;168.689493;0.0;168.689493
202412;25518;B2W CE;AMERICANAS S.A - EM RECUPERACAO JUDICIAL;938087;LASA Loja 285;00776574168413;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/08/2020;15;CELG;0.109;26.240481;0.0;26.240481
202412;96164;CENTRO OESTE OLEO QUIMICA;CENTRO OESTE OLEO QUIMICA LTDA;938155;PRODUTOS OESTE;08251405000104;LEOPOLDO DE BULHÕES;GO;QUÍMICOS;SUDESTE;01/08/2020;15;CELG;0.5;115.510582;0.0;115.510582
202412;90524;C CE SUPERMERCADOS CAMPEAO;CABRAL E MAIA LTDA;938152;CAMPEÃO LJ 03;37630118000103;RIO VERDE;GO;COMÉRCIO;SUDESTE;01/08/2020;15;CELG;0.07;30.000092;0.0;30.000092
202412;85941;CINEMARK SE;CINEMARK BRASIL S.A.;938178;CINEMARK PASSEIO AGU;00779721006859;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/08/2020;15;CELG;0.24;58.906876;0.0;58.906876
202412;87729;IURD SP BRAS MATRIZ;IGREJA UNIVERSAL DO REINO DE DEUS;938820;IURD GO GOIÂNIA;29744778052073;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/09/2020;15;CELG;0.5;88.529709;0.0;88.529709
202412;96052;TRANSZILLI;TRANSPORTES E ARMAZENAGEM ZILLI LTDA;939116;TRANSZILLI ARAGUAIA;81804684000267;APARECIDA DE GOIÂNIA;GO;TRANSPORTE;SUDESTE;01/09/2020;15;CELG;0.408;158.659757;0.0;158.659757
202412;93706;UNIMED GO;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDICO;939625;ST BUENO;02476067000122;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/10/2020;15;CELG;0.6;207.378647;0.0;207.378647
202412;72262;RIACHUELO LT 2 SE/CO;LOJAS RIACHUELO SA;939628;RCHLO - APARECIDA DE;33200056044510;APARECIDA DE GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/10/2020;15;CELG;0.16;45.9655;0.0;45.9655
202412;47620;GOIAS PACK CL 514;GOIASPACK INDUSTRIA E COMERCIO LTDA;939730;GOIAS PACK;05604243000152;ANÁPOLIS;GO;MANUFATURADOS DIVERSOS;SUDESTE;01/10/2020;15;CELG;0.5;51.806568;0.0;51.806568
202412;99292;COMIGO-MATRIZ LIVRE;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE GOIANO;940398;COM- MONTES CLAROS;02077618004253;MONTES CLAROS DE GOIÁS;GO;SERVIÇOS;SUDESTE;01/12/2020;15;CELG;1.2;41.578903;0.0;41.578903
202412;95859;SUPERMERCADO PRO BRASIL;SUPERMERCADO PRO BRASIL LTDA;941375;SUPERMERCADO PRO BRA;37629995000164;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/01/2021;15;CELG;0.165;85.210554;0.0;85.210554
202412;89866;CARAMURU ARMAZENS GO;CARAMURU ALIMENTOS  S/A;941362;CARAMURU ARMAZENS PO;00080671004105;PORTELÂNDIA;GO;SERVIÇOS;SUDESTE;01/01/2021;15;CELG;0.38;9.399645;0.0;9.399645
202412;99081;COMIVA;COOPERATIVA MISTA AGROPECUARIA DO VALE DO ARAGUAIA;941900;COMIVA MINEIROS;01167501000715;MINEIROS;GO;SERVIÇOS;SUDESTE;01/01/2021;15;CELG;0.26;5.035341;0.0;5.035341
202412;99234;COAPIL;COOPERATIVA AGROPECUARIA MISTA DE PIRACANJUBA - COAPIL;942365;COAPIL;02447928000144;PIRACANJUBA;GO;COMÉRCIO;SUDESTE;01/02/2021;15;CELG;0.8;37.889177;0.0;37.889177
202412;23471;CORUMBA III UC;CONSORCIO EMPREENDEDOR CORUMBA III;945120;CORUMBA III UC;08466520000104;LUZIÂNIA;GO;SERVIÇOS;SUDESTE;01/06/2021;15;CELG;0.5;16.361934;0.0;16.361934
202412;99239;MILHAO LIVRE;MILHAO INDUSTRIA E COMERCIO DE INGREDIENTES E CEREAIS S.A.;945294;MILHAO 34,5;08647384000140;GOIÂNIA;GO;ALIMENTÍCIOS;SUDESTE;01/07/2021;15;CELG;3.5;1128.749389;0.0;1128.749389
202412;3124;SANTANDER EI;BANCO SANTANDER (BRASIL) S.A.;945484;001-3348 - GOIANIA-A;90400888000142;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/07/2021;15;CELG;0.081;21.153935;0.0;21.153935
202412;3124;SANTANDER EI;BANCO SANTANDER (BRASIL) S.A.;946270;001-1223 - SET BELA;90400888000142;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/08/2021;15;CELG;0.062;9.650708;0.0;9.650708
202412;84391;MARISA SE I5;MARISA LOJAS S.A.;947579;MLJ680_CAPUAVA;61189288032544;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/10/2021;15;CELG;0.18;30.105809;0.0;30.105809
202412;98167;ABL ENERGIA;FMC ENERGIA LTDA;948046;BUENA VISTA;35585168000190;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/11/2021;15;CELG;0.3;78.308617;0.0;78.308617
202412;72861;HERING EI SE;CIA. HERING;948148;HERING GOIANÉSIA;78876950005483;GOIANÉSIA;GO;TÊXTEIS;SUDESTE;01/11/2021;15;CELG;0.33;59.801183;0.0;59.801183
202412;48322;AGROMASS CL 514;AGROMASS BRASIL - IMPORTACAO E EXPORTACAO LTDA;948383;AGROMASS;06274095000207;CATALÃO;GO;ALIMENTÍCIOS;SUDESTE;01/11/2021;15;CELG;0.5;152.356364;0.0;152.356364
202412;68098;FACULDADES ALFA;CENTRO EDUCACIONAL ALVES FARIA LTDA.;948732;FACULDADES ALFA - BU;02850990000344;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/12/2021;15;CELG;0.14;14.419715;0.0;14.419715
202412;90524;C CE SUPERMERCADOS CAMPEAO;CABRAL E MAIA LTDA;948716;CAMPEÃO LJ 05 - UC 1;37630118000103;RIO VERDE;GO;COMÉRCIO;SUDESTE;01/12/2021;15;CELG;0.03;36.671904;0.0;36.671904
202412;26879;ICO METAIS;EDSON LUCCA LTDA;948966;ICO METAIS UC 401800;14094415000186;TRINDADE;GO;MANUFATURADOS DIVERSOS;SUDESTE;01/12/2021;15;CELG;0.2;8.73078;0.0;8.73078
202412;4574;BRASIL TELE SE;OI S.A. - EM RECUPERACAO JUDICIAL;950252;UC 500027006 - SÃO L;76535764032851;SÃO LUÍS DE MONTES BELOS;GO;TELECOMUNICAÇÕES;SUDESTE;01/02/2022;15;CELG;0.057;33.032433;0.0;33.032433
202412;48657;SANEAGO LIVRE;SANEAMENTO DE GOIAS S/A;951019;EEAB ETA e EEAT - Ja;01616929000102;JATAÍ;GO;SANEAMENTO;SUDESTE;01/03/2022;15;CELG;0.693;465.885044;0.0;465.885044
202412;93905;COMIGO-MATRIZ ESPECIAL;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE GOIANO;951473;COMIGO LOJA JATAI;02077618002390;JATAÍ;GO;COMÉRCIO;SUDESTE;01/04/2022;15;CELG;0.115;24.166776;0.0;24.166776
202412;38106;PEVE FOODS;PEVE FOODS LTDA;952632;PEVE FOODS;20500092000429;MINEIROS;GO;COMÉRCIO;SUDESTE;01/06/2022;15;CELG;0.5;162.300951;0.0;162.300951
202412;37878;BRK GO;BRK AMBIENTAL - GOIAS S.A.;954608;BRK GO - EEE ALMEIDA;18123402000149;APARECIDA DE GOIÂNIA;GO;SANEAMENTO;SUDESTE;01/08/2022;15;CELG;0.14;40.786179;0.0;40.786179
202412;37878;BRK GO;BRK AMBIENTAL - GOIAS S.A.;954532;BRK GO - ETE CHAPADI;18123402000300;RIO VERDE;GO;SANEAMENTO;SUDESTE;01/08/2022;15;CELG;0.112;109.109719;0.0;109.109719
202412;100507;WMS SUPERCL 514 23;WMS SUPERMERCADOS DO BRASIL LTDA.;954894;WMS SUPER - LJ 936;93209765058700;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/09/2022;15;CELG;0.65;238.141677;0.0;238.141677
202412;24882;ATACADAO DIA A DIA 002;ATACADAO DIA A DIA S.A;955649;DIA A DIA - NOVO GA;17457404001507;NOVO GAMA;GO;COMÉRCIO;SUDESTE;01/10/2022;15;CELG;0.3;152.240655;0.0;152.240655
202412;71101;BURGER KING SE I1;ZAMP S.A.;955828;BK - SHOPPING CERRA;13574594064160;GOIÂNIA;GO;ALIMENTÍCIOS;SUDESTE;01/10/2022;15;CELG;0.056;14.826273;0.0;14.826273
202412;95859;SUPERMERCADO PRO BRASIL;SUPERMERCADO PRO BRASIL LTDA;955798;SUPERMERCADO CELINA;37629995000164;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/10/2022;15;CELG;0.1;54.99836;0.0;54.99836
202412;39756;SANTA CRUZ;DISTRIBUIDORA DE MEDICAMENTOS SANTA CRUZ LTDA;956720;Santa GO;61940292005287;ANÁPOLIS;GO;COMÉRCIO;SUDESTE;01/11/2022;15;CELG;0.17;84.021919;0.0;84.021919
202412;60443;VIAVAREJO;GRUPO CASAS BAHIA S.A.;957732;Filial 1698 - INHUMA;33041260135922;INHUMAS;GO;COMÉRCIO;SUDESTE;01/01/2023;15;CELG;0.03;7.333596;0.0;7.333596
202412;42300;TAC GOIANIA - LIVRE;TAC LOGISTICA LTDA;958438;TAC GOIANIA - UC 100;01456021000340;APARECIDA DE GOIÂNIA;GO;TRANSPORTE;SUDESTE;01/01/2023;15;CELG;0.5;159.663193;0.0;159.663193
202412;48657;SANEAGO LIVRE;SANEAMENTO DE GOIAS S/A;959437;SANEAGO - EEAT Ipira;01616929000102;GOIÂNIA;GO;SANEAMENTO;SUDESTE;01/03/2023;15;CELG;0.585;212.029066;0.0;212.029066
202412;48657;SANEAGO LIVRE;SANEAMENTO DE GOIAS S/A;959429;SANEAGO - EEAT Vila;01616929000102;GOIÂNIA;GO;SANEAMENTO;SUDESTE;01/03/2023;15;CELG;1.105;514.782299;0.0;514.782299
202412;76968;ACCORINVEST;HOTELARIA ALBA S.A.;959504;H3670 - HOTEL IBIS G;02419765002482;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/03/2023;15;CELG;0.12;46.686825;0.0;46.686825
202412;30493;SANEAGO;SANEAMENTO DE GOIAS S/A;959506;SANEAGO - ETE - Água;01616929000102;;GO;SANEAMENTO;SUDESTE;01/03/2023;15;CELG;0.37;241.239236;0.0;241.239236
202412;39176;CENCOSUD BRASIL 104 SE;CENCOSUD BRASIL COMERCIAL S.A.;959934;CENCOSUD LOJA 545;39346861022998;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/04/2023;15;CELG;0.2;90.19516;0.0;90.19516
202412;39176;CENCOSUD BRASIL 104 SE;CENCOSUD BRASIL COMERCIAL S.A.;959969;CENCOSUD LOJA 619;39346861024931;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/04/2023;15;CELG;0.221;94.99552;0.0;94.99552
202412;39176;CENCOSUD BRASIL 104 SE;CENCOSUD BRASIL COMERCIAL S.A.;959973;CENCOSUD LOJA 662;39346861037405;SENADOR CANEDO;GO;COMÉRCIO;SUDESTE;01/04/2023;15;CELG;0.261;86.489904;0.0;86.489904
202412;26570;BR SE;VIBRA ENERGIA S.A;960851;BEGON - UC 11550144;34274233030605;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/05/2023;15;CELG;0.3;82.83853;0.0;82.83853
202412;100962;ITAU AMR I5 SE;ITAU UNIBANCO S.A.;961159;656_GOIANIA-SETOR OE;60701190000104;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/05/2023;15;CELG;0.1;20.71827;0.0;20.71827
202412;49676;AGROVALE;COOPERATIVA MISTA DOS PRODUTORES RURAIS DO VALE DO PARANAIBA LTDA;961250;AGROVALE - 80149200;02233732000157;QUIRINÓPOLIS;GO;ALIMENTÍCIOS;SUDESTE;01/05/2023;15;CELG;0.125;95.931925;0.0;95.931925
202412;56280;AHL PULP;AHL PULP INDUSTRIA DE ALIMENTOS S.A.;961393;AHL PULP;36935354000175;VIANÓPOLIS;GO;ALIMENTÍCIOS;SUDESTE;01/05/2023;15;CELG;1.5;18.568845;0.0;18.568845
